eegLowAlpha,eSenseMeditation,objectId,eegTheta,eegLowBeta,eegHighGamma,eegLowGamma,updatedAt,eegDelta,poorSignal,eegHighBeta,createdAt,eegHighAlpha,eSenseAttention
12393,47,ZWSONuSDoN,14130,8259,7161,3651,2014-08-03T19:31:15.152Z,7003,0,10527,2014-08-03T19:31:15.152Z,1700,66
30812,51,oeQvadZHnT,160858,18195,4596,6787,2014-08-03T19:31:16.365Z,646132,0,14854,2014-08-03T19:31:16.365Z,23994,61
44777,50,9yQjJ9v9wH,21476,9843,3703,10609,2014-08-03T19:31:17.125Z,68374,0,20077,2014-08-03T19:31:17.125Z,24765,70
0,0,6o0K8HiPYn,0,0,0,0,2014-08-03T19:31:17.607Z,0,0,0,2014-08-03T19:31:17.607Z,0,0
13869,53,aavGiv6khE,277470,11473,15735,11594,2014-08-03T19:31:18.173Z,556754,0,58318,2014-08-03T19:31:18.173Z,68043,63
20772,50,ie2ssX55Ln,93590,5586,7768,5060,2014-08-03T19:31:19.158Z,349917,0,5035,2014-08-03T19:31:19.158Z,4426,40
10458,53,kUcRV78gDK,51886,6202,3542,2422,2014-08-03T19:31:20.166Z,15949,0,6869,2014-08-03T19:31:20.166Z,18090,41
16246,47,dRdKiPbNKJ,21283,16061,2121,4751,2014-08-03T19:31:21.211Z,5682,0,22464,2014-08-03T19:31:21.211Z,29385,44
12895,47,8bv4JRHlhA,136600,32379,6322,6566,2014-08-03T19:31:22.104Z,75406,0,12269,2014-08-03T19:31:22.104Z,27558,35
5256,51,guQysCNL6L,12457,4685,3076,1612,2014-08-03T19:31:23.129Z,14994,0,7598,2014-08-03T19:31:23.129Z,5832,56
32457,43,3k3xZGc90J,276953,38952,5129,4810,2014-08-03T19:31:24.142Z,331248,0,18442,2014-08-03T19:31:24.142Z,35594,53
10379,35,S6miCLm5Ut,34203,15668,5203,12044,2014-08-03T19:31:25.120Z,51995,0,13925,2014-08-03T19:31:25.120Z,11829,51
8948,44,etRouuQ54B,29190,5124,6306,9143,2014-08-03T19:31:26.118Z,29728,0,13820,2014-08-03T19:31:26.118Z,16559,64
10684,47,n0PQjIdwXy,26672,779,2476,2197,2014-08-03T19:31:27.233Z,94258,0,2057,2014-08-03T19:31:27.233Z,5167,47
6022,50,PolNtcCFVf,48526,19091,6355,4090,2014-08-03T19:31:28.587Z,37515,0,6181,2014-08-03T19:31:28.587Z,13262,50
23465,69,y7JuEJbhGz,11804,4204,3906,4458,2014-08-03T19:31:29.114Z,28279,0,5157,2014-08-03T19:31:29.114Z,26249,38
4323,56,TT14Sm6pgY,55240,6173,2517,2493,2014-08-03T19:31:30.115Z,9871,0,6020,2014-08-03T19:31:30.115Z,6695,26
4649,54,hrim2WttxP,11138,749,2226,263,2014-08-03T19:31:31.140Z,79690,0,1691,2014-08-03T19:31:31.140Z,1114,34
30740,60,XnQKwTj27T,59635,15219,4330,12364,2014-08-03T19:31:32.111Z,19313,0,7389,2014-08-03T19:31:32.111Z,9199,30
5795,37,vLhphH5rda,68744,23368,24472,9105,2014-08-03T19:31:33.084Z,64328,0,12728,2014-08-03T19:31:33.084Z,17125,37
13363,48,FDF4F0N2b2,43030,15373,5465,15573,2014-08-03T19:31:34.061Z,19045,0,18065,2014-08-03T19:31:34.061Z,26496,47
10814,38,rQwyKzUujo,258223,18169,9326,13419,2014-08-03T19:31:35.150Z,123923,0,9132,2014-08-03T19:31:35.150Z,37035,35
13219,43,RCPdqwCMxT,14902,2180,924,2225,2014-08-03T19:31:36.089Z,112340,0,2808,2014-08-03T19:31:36.089Z,1127,37
0,0,qMzHBcJFMV,0,0,0,0,2014-08-03T19:31:36.469Z,0,0,0,2014-08-03T19:31:36.469Z,0,0
101002,56,ayrP2c2l9h,146857,41502,7925,8952,2014-08-03T19:31:37.087Z,528217,0,14605,2014-08-03T19:31:37.087Z,39198,26
26906,61,3GQJAIbNqq,34791,25479,8548,8201,2014-08-03T19:31:38.060Z,52281,0,11247,2014-08-03T19:31:38.060Z,37782,17
3667,69,YflYLzJGgE,25423,2569,1887,2215,2014-08-03T19:31:39.100Z,52324,0,3620,2014-08-03T19:31:39.100Z,7154,30
18028,61,Mgs7YgOe0M,122420,25424,2103,2680,2014-08-03T19:31:40.219Z,137317,0,8381,2014-08-03T19:31:40.219Z,35538,26
2986,57,oQZ1H4LIPD,11777,1877,805,1039,2014-08-03T19:31:41.099Z,130182,0,792,2014-08-03T19:31:41.099Z,5682,23
40543,64,rsZZbukGKq,19475,9994,5699,11190,2014-08-03T19:31:42.090Z,40833,0,10797,2014-08-03T19:31:42.090Z,17517,26
7427,69,D5WQgiuQma,10447,3948,1429,2051,2014-08-03T19:31:43.189Z,96289,0,5004,2014-08-03T19:31:43.189Z,3426,35
16889,70,AwKfiz30pT,30913,13418,3358,3908,2014-08-03T19:31:44.094Z,318905,0,5370,2014-08-03T19:31:44.094Z,4870,41
8522,64,LtxaSODvEW,24075,31746,11808,18429,2014-08-03T19:31:45.038Z,12117,0,18457,2014-08-03T19:31:45.038Z,15670,66
32226,56,jNcPjeBRbc,31880,6291,2776,6279,2014-08-03T19:31:46.046Z,17503,0,12628,2014-08-03T19:31:46.046Z,1950,69
18374,63,0ElpPy3JSN,16096,2606,3794,2097,2014-08-03T19:31:47.145Z,14596,0,9393,2014-08-03T19:31:47.145Z,9923,69
1682,44,1Ae4YvtLAF,81918,3541,1574,4268,2014-08-03T19:31:48.051Z,8881,0,8096,2014-08-03T19:31:48.051Z,5385,67
0,0,dn1tEWwBmU,0,0,0,0,2014-08-03T19:31:48.314Z,0,0,0,2014-08-03T19:31:48.314Z,0,0
11086,41,dXzNk8Iui0,51723,2868,601,1454,2014-08-03T19:31:49.071Z,272643,0,4197,2014-08-03T19:31:49.071Z,1970,50
3331,34,Hj2V5tuxXB,6157,6363,1085,533,2014-08-03T19:31:49.992Z,109870,0,2553,2014-08-03T19:31:49.992Z,2289,51
36028,34,nqNOsJCcXn,35270,23385,4128,9332,2014-08-03T19:31:51.045Z,862996,0,23045,2014-08-03T19:31:51.045Z,35610,50
8795,61,0dAjlgjz4q,6886,5236,2059,1622,2014-08-03T19:31:52.007Z,6384,0,3594,2014-08-03T19:31:52.007Z,7918,56
5180,67,N3TZSPOIUO,20591,3404,654,1962,2014-08-03T19:31:53.035Z,133509,0,2410,2014-08-03T19:31:53.035Z,5634,56
10639,61,tcmB9P3BjW,93315,7631,3061,2718,2014-08-03T19:31:54.023Z,36362,0,8954,2014-08-03T19:31:54.023Z,8289,47
25016,43,jMa5xOZBVc,121311,102212,14730,7261,2014-08-03T19:31:55.016Z,1344282,0,15642,2014-08-03T19:31:55.016Z,13564,40
6935,34,dxhzAcXcv3,52823,7964,17007,13283,2014-08-03T19:31:55.999Z,602835,0,11745,2014-08-03T19:31:55.999Z,22487,38
12486,30,L3HLMoulFO,18232,9046,8555,2952,2014-08-03T19:31:56.975Z,13148,0,28868,2014-08-03T19:31:56.975Z,7638,61
536,43,6Sn8MdLhfs,6321,2123,1176,1772,2014-08-03T19:31:58.996Z,156638,0,4032,2014-08-03T19:31:58.996Z,3569,94
7543,37,9Qocx5fSXY,36454,4576,5789,10073,2014-08-03T19:31:59.464Z,26154,0,30216,2014-08-03T19:31:59.464Z,11500,81
878,40,OFxlXHVnld,16701,6056,4064,3391,2014-08-03T19:32:00.002Z,6101,0,6087,2014-08-03T19:32:00.002Z,7396,100
4739,43,ADblGvH631,26164,13834,2512,6656,2014-08-03T19:32:00.987Z,12808,0,5435,2014-08-03T19:32:00.987Z,16102,81
5885,41,but5T7T07f,14208,9395,5436,2354,2014-08-03T19:32:01.979Z,13296,0,9799,2014-08-03T19:32:01.979Z,2938,78
3044,30,W1079LzO1j,32085,2659,579,1116,2014-08-03T19:32:02.999Z,174926,0,4102,2014-08-03T19:32:02.999Z,2465,64
0,0,f459CBdY4U,0,0,0,0,2014-08-03T19:32:03.535Z,0,0,0,2014-08-03T19:32:03.535Z,0,0
22199,26,JH8pVTTgKt,194848,18189,9726,7249,2014-08-03T19:32:04.133Z,328506,0,10737,2014-08-03T19:32:04.133Z,12890,48
0,0,ZHsmuIoGqt,0,0,0,0,2014-08-03T19:32:04.565Z,0,0,0,2014-08-03T19:32:04.565Z,0,0
5371,24,ODroZw9L54,29974,7642,1581,3423,2014-08-03T19:32:04.954Z,66293,0,4956,2014-08-03T19:32:04.954Z,10872,47
10941,29,UjTDkPREw7,35497,14424,9219,8662,2014-08-03T19:32:05.984Z,66513,0,7076,2014-08-03T19:32:05.984Z,14636,34
15785,41,frUAQSvb8H,123164,48163,12550,10185,2014-08-03T19:32:06.970Z,1262204,0,23849,2014-08-03T19:32:06.970Z,52975,35
18087,56,yfPm6PqBug,159939,23713,4918,9877,2014-08-03T19:32:07.935Z,59062,0,18544,2014-08-03T19:32:07.935Z,107708,40
14768,53,hveK4yiAZO,62956,7571,770,1643,2014-08-03T19:32:08.971Z,133715,0,3691,2014-08-03T19:32:08.971Z,7650,29
1887,43,4dGTxD8Zcd,17289,6544,2339,2504,2014-08-03T19:32:09.943Z,147679,0,4369,2014-08-03T19:32:09.943Z,3235,37
2664,37,D4X4Laxqz0,17073,6855,8348,6507,2014-08-03T19:32:11.066Z,14468,0,12358,2014-08-03T19:32:11.066Z,4023,51
17177,26,b59tokjgF8,107688,11001,3741,2346,2014-08-03T19:32:12.029Z,193558,0,4729,2014-08-03T19:32:12.029Z,15095,44
0,0,XZMhNdgFB9,0,0,0,0,2014-08-03T19:32:12.587Z,0,0,0,2014-08-03T19:32:12.587Z,0,0
6889,20,99CaWZ78ob,58983,8022,1638,1502,2014-08-03T19:32:13.136Z,179176,0,2249,2014-08-03T19:32:13.136Z,3971,41
0,0,rUnQUXn8HK,0,0,0,0,2014-08-03T19:32:13.716Z,0,0,0,2014-08-03T19:32:13.716Z,0,0
23553,26,ElETiBvG4X,125141,25221,14931,7976,2014-08-03T19:32:14.087Z,1043893,0,59064,2014-08-03T19:32:14.087Z,44219,44
7404,37,yguXCGnH3a,6231,5391,2618,1848,2014-08-03T19:32:15.036Z,82699,0,4143,2014-08-03T19:32:15.036Z,1299,40
0,0,6vJRio4BKW,0,0,0,0,2014-08-03T19:32:15.842Z,0,0,0,2014-08-03T19:32:15.842Z,0,0
4553,34,QETm7HGl56,81006,13035,1085,3380,2014-08-03T19:32:16.236Z,981602,0,4685,2014-08-03T19:32:16.236Z,12108,43
12608,44,MtesU5eKnM,37914,3580,3055,4093,2014-08-03T19:32:16.968Z,38371,0,4589,2014-08-03T19:32:16.968Z,8066,53
0,0,jUEShMQ4fa,0,0,0,0,2014-08-03T19:32:17.480Z,0,0,0,2014-08-03T19:32:17.480Z,0,0
3060,43,cOvKZiRmrh,13767,7991,2757,3125,2014-08-03T19:32:17.950Z,697936,0,8959,2014-08-03T19:32:17.950Z,6679,54
6854,41,KY9GInSbi6,14409,4144,1033,2719,2014-08-03T19:32:18.941Z,70777,0,6304,2014-08-03T19:32:18.941Z,3492,53
11103,56,kKSi2n6x65,26025,8468,8558,3347,2014-08-03T19:32:19.930Z,25641,0,11468,2014-08-03T19:32:19.930Z,23151,66
12102,53,8vLpB9pk2X,34010,8053,3612,6931,2014-08-03T19:32:20.982Z,6022,0,12590,2014-08-03T19:32:20.982Z,8073,78
6620,51,S17k5iNe3l,25559,3833,2627,4548,2014-08-03T19:32:21.962Z,18692,0,6558,2014-08-03T19:32:21.962Z,3504,69
8882,50,5x4M6ruUlc,19110,13360,6034,9565,2014-08-03T19:32:23.026Z,18715,0,10055,2014-08-03T19:32:23.026Z,6225,70
42755,47,RsWpLcbmT4,53358,10801,14412,11844,2014-08-03T19:32:24.009Z,106036,0,16102,2014-08-03T19:32:24.009Z,6330,69
5702,47,x1iSrhBB6d,18486,2486,1221,1684,2014-08-03T19:32:25.017Z,73650,0,3606,2014-08-03T19:32:25.017Z,2719,63
16941,56,Ts5bkkTIlF,12348,6421,4770,7071,2014-08-03T19:32:26.009Z,83194,0,18511,2014-08-03T19:32:26.009Z,11238,75
7715,69,vS9SERjr72,5936,6852,4705,5331,2014-08-03T19:32:27.023Z,32738,0,4472,2014-08-03T19:32:27.023Z,14501,69
10663,74,Ont7EFYYZ5,10440,6760,3809,3347,2014-08-03T19:32:27.987Z,12416,0,10579,2014-08-03T19:32:27.987Z,11339,77
18390,83,SOOEluSTcg,22276,10983,6254,5570,2014-08-03T19:32:29.001Z,14157,0,13211,2014-08-03T19:32:29.001Z,24448,80
280,61,Q68mkaZ3mm,22286,6074,4463,3934,2014-08-03T19:32:30.020Z,23339,0,3605,2014-08-03T19:32:30.020Z,3019,66
7906,50,p8mjtVLCmR,22622,5699,5161,3042,2014-08-03T19:32:30.969Z,26648,0,7499,2014-08-03T19:32:30.969Z,4952,69
10794,43,7vg4UsrG7M,26685,18769,2670,7993,2014-08-03T19:32:31.914Z,39538,0,9504,2014-08-03T19:32:31.914Z,12401,64
13365,27,yZN8CDgRQP,58319,28877,4142,5181,2014-08-03T19:32:32.847Z,63998,0,8752,2014-08-03T19:32:32.847Z,5459,60
63083,56,4Q34u6gAzd,22806,22791,6016,12468,2014-08-03T19:32:33.914Z,128303,0,11571,2014-08-03T19:32:33.914Z,31188,54
70163,66,mwEsC1ALPB,48696,19123,3511,5982,2014-08-03T19:32:34.901Z,59652,0,19670,2014-08-03T19:32:34.901Z,7989,51
43179,64,Er96QCeEl7,117345,46089,4604,5719,2014-08-03T19:32:35.859Z,64899,0,8978,2014-08-03T19:32:35.859Z,13858,38
9598,64,sYDblJlMEu,58970,34677,8008,12890,2014-08-03T19:32:36.858Z,28504,0,8677,2014-08-03T19:32:36.858Z,11353,38
24234,51,Vxg72dd5Fs,50472,17358,5746,4745,2014-08-03T19:32:37.863Z,106052,0,11031,2014-08-03T19:32:37.863Z,14526,40
34951,41,mt7QZvGOT8,102968,14236,7685,8965,2014-08-03T19:32:38.826Z,295170,0,19848,2014-08-03T19:32:38.826Z,15012,38
6066,38,hD4ZYtHQo0,49955,22186,8576,4464,2014-08-03T19:32:39.856Z,1016311,0,14305,2014-08-03T19:32:39.856Z,14391,51
1790,43,3yQTyiWRRc,29161,9674,8161,7087,2014-08-03T19:32:40.902Z,15250,0,14081,2014-08-03T19:32:40.902Z,15750,61
37086,37,bP4NtSBi9W,198192,15957,2658,4774,2014-08-03T19:32:41.917Z,142691,0,22586,2014-08-03T19:32:41.917Z,24039,57
0,0,9QbxBNmD8n,0,0,0,0,2014-08-03T19:32:42.197Z,0,0,0,2014-08-03T19:32:42.197Z,0,0
15993,38,Sv8A2idGYC,48351,2078,1023,2285,2014-08-03T19:32:42.963Z,605711,0,3372,2014-08-03T19:32:42.963Z,7834,48
6167,41,cUu91vAwRE,37731,7864,4510,5340,2014-08-03T19:32:43.947Z,51255,0,9275,2014-08-03T19:32:43.947Z,9677,48
7576,41,1GUE6TB6yj,15416,8045,9001,7355,2014-08-03T19:32:44.976Z,2739,0,10678,2014-08-03T19:32:44.976Z,5517,50
5614,50,wIbMdamgyF,11692,3475,989,714,2014-08-03T19:32:45.951Z,93348,0,1774,2014-08-03T19:32:45.951Z,3777,50
2404,40,3d5Frc8aEQ,17839,1911,4453,5261,2014-08-03T19:32:46.979Z,10790,0,7355,2014-08-03T19:32:46.979Z,2607,69
2308,37,bUNqPOCqz8,14794,6801,5758,6664,2014-08-03T19:32:47.923Z,4927,0,12016,2014-08-03T19:32:47.923Z,5731,80
5559,41,grrIqPGjbR,26571,6216,4498,3433,2014-08-03T19:32:48.844Z,10593,0,13394,2014-08-03T19:32:48.844Z,20608,77
3971,40,LPTNIZaB3j,14039,3995,5284,3813,2014-08-03T19:32:49.801Z,15874,0,6498,2014-08-03T19:32:49.801Z,6390,88
6111,40,trJr2AnCGE,21826,7262,2615,3007,2014-08-03T19:32:50.793Z,72459,0,11622,2014-08-03T19:32:50.793Z,816,91
6408,48,ZNMINMBtwL,7853,3846,3182,2770,2014-08-03T19:32:51.844Z,19236,0,9115,2014-08-03T19:32:51.844Z,4785,90
19284,50,xkiFUf871k,21125,11312,3649,3389,2014-08-03T19:32:52.798Z,16519,0,3491,2014-08-03T19:32:52.798Z,4088,78
17602,51,ZgViKnQW1y,22888,9225,1663,4609,2014-08-03T19:32:53.896Z,19584,0,10783,2014-08-03T19:32:53.896Z,3428,77
33149,57,EW75NobQkd,87868,41016,3480,7127,2014-08-03T19:32:54.818Z,9223,0,11649,2014-08-03T19:32:54.818Z,17879,60
8862,63,E5LfVHEGGw,15183,9855,2539,3787,2014-08-03T19:32:55.815Z,11776,0,2954,2014-08-03T19:32:55.815Z,11981,43
21773,57,1PAvweeg0I,66194,11411,22554,12978,2014-08-03T19:32:56.817Z,138423,0,10800,2014-08-03T19:32:56.817Z,11489,44
24659,67,xw2RJsqLPD,52890,16786,14485,11043,2014-08-03T19:32:57.817Z,725114,0,10823,2014-08-03T19:32:57.817Z,81046,30
0,0,U5iaxE7pd7,0,0,0,0,2014-08-03T19:32:58.081Z,0,0,0,2014-08-03T19:32:58.081Z,0,0
5765,69,GLFeJTmiaO,8060,6335,915,627,2014-08-03T19:32:58.784Z,572683,0,3387,2014-08-03T19:32:58.784Z,1308,41
0,0,oFPDahU2fB,0,0,0,0,2014-08-03T19:32:59.382Z,0,0,0,2014-08-03T19:32:59.382Z,0,0
290780,70,6fJnHojZQV,252971,48128,21579,24487,2014-08-03T19:32:59.750Z,953590,0,44840,2014-08-03T19:32:59.750Z,16562,41
10801,61,ctkGLdKsuM,82952,3706,6710,4056,2014-08-03T19:33:00.755Z,163880,0,2904,2014-08-03T19:33:00.755Z,2792,27
0,0,j25JsVAb1m,0,0,0,0,2014-08-03T19:33:01.446Z,0,0,0,2014-08-03T19:33:01.446Z,0,0
14686,37,zGjbuSMEDH,151394,8875,1842,1624,2014-08-03T19:33:01.769Z,283679,0,7749,2014-08-03T19:33:01.769Z,5916,24
0,0,ANbP2B579q,0,0,0,0,2014-08-03T19:33:01.833Z,0,0,0,2014-08-03T19:33:01.833Z,0,0
0,0,XOsEPSG8Cc,0,0,0,0,2014-08-03T19:33:02.433Z,0,0,0,2014-08-03T19:33:02.433Z,0,0
26295,23,UYOzX0Jgtt,674866,23759,9224,13564,2014-08-03T19:33:02.786Z,1177901,0,21179,2014-08-03T19:33:02.786Z,52614,3
48019,27,VTJLCWZVMc,31906,2304,4523,4124,2014-08-03T19:33:03.812Z,423023,0,15312,2014-08-03T19:33:03.812Z,19782,11
12519,44,mANLIsgLjk,12118,7198,1949,2642,2014-08-03T19:33:04.750Z,14076,0,3025,2014-08-03T19:33:04.750Z,4311,23
0,0,FrYcnw0kDB,0,0,0,0,2014-08-03T19:33:05.513Z,0,0,0,2014-08-03T19:33:05.513Z,0,0
16307,57,WWwb60rbqB,47371,1632,958,962,2014-08-03T19:33:05.764Z,104483,0,4023,2014-08-03T19:33:05.764Z,2751,24
12546,74,owdUyC3xod,27554,10321,1618,2834,2014-08-03T19:33:06.733Z,44979,0,9167,2014-08-03T19:33:06.733Z,13247,41
27754,63,bJhyv34v1y,49387,14668,2988,6459,2014-08-03T19:33:07.751Z,58320,0,4121,2014-08-03T19:33:07.751Z,6426,30
806,48,S6CKcipWas,11952,5351,1288,4457,2014-08-03T19:33:08.726Z,91223,0,6697,2014-08-03T19:33:08.726Z,3585,47
0,0,jpuqxxmDZN,0,0,0,0,2014-08-03T19:33:09.076Z,0,0,0,2014-08-03T19:33:09.076Z,0,0
84831,47,XzixCa2C3s,231752,42623,6136,5441,2014-08-03T19:33:09.765Z,699362,0,22177,2014-08-03T19:33:09.765Z,23602,48
52535,44,GzvvA2E2Iy,125330,16355,2453,4748,2014-08-03T19:33:10.725Z,379032,0,16468,2014-08-03T19:33:10.725Z,20362,41
0,0,2L5zS1juT4,0,0,0,0,2014-08-03T19:33:11.218Z,0,0,0,2014-08-03T19:33:11.218Z,0,0
12777,29,SflZw3wBPk,295461,21179,2494,3898,2014-08-03T19:33:11.774Z,770763,0,10787,2014-08-03T19:33:11.774Z,24987,37
0,0,pwvqYwmBLf,0,0,0,0,2014-08-03T19:33:12.107Z,0,0,0,2014-08-03T19:33:12.107Z,0,0
0,0,5MfptNmqCY,0,0,0,0,2014-08-03T19:33:12.610Z,0,0,0,2014-08-03T19:33:12.610Z,0,0
38527,38,cQYrR5lHpv,227199,23217,1008,2810,2014-08-03T19:33:12.941Z,1497451,0,13105,2014-08-03T19:33:12.941Z,72466,10
0,0,Ed4J1PyLtM,0,0,0,0,2014-08-03T19:33:13.041Z,0,0,0,2014-08-03T19:33:13.041Z,0,0
6057,35,6mUjymScsL,30391,3170,579,847,2014-08-03T19:33:13.894Z,171012,0,852,2014-08-03T19:33:13.894Z,2173,1
0,0,2RpbwRlTFp,0,0,0,0,2014-08-03T19:33:14.157Z,0,0,0,2014-08-03T19:33:14.157Z,0,0
10386,34,rezHUopoX6,63467,4791,710,1653,2014-08-03T19:33:14.736Z,459196,0,4998,2014-08-03T19:33:14.736Z,18266,1
0,0,79gjGgsqtL,0,0,0,0,2014-08-03T19:33:15.443Z,0,0,0,2014-08-03T19:33:15.443Z,0,0
58386,50,Cm3t5jOtTr,105942,18835,2298,1464,2014-08-03T19:33:15.751Z,452999,0,5661,2014-08-03T19:33:15.751Z,30733,1
6696,47,eZYlA7DLFW,85199,11209,7771,7852,2014-08-03T19:33:16.728Z,1020938,0,13226,2014-08-03T19:33:16.728Z,24329,4
25497,54,Q3Z9ixANLr,64252,16816,4665,8703,2014-08-03T19:33:17.714Z,94096,0,29718,2014-08-03T19:33:17.714Z,33281,29
16266,48,WVSmr0i29D,98279,9539,4076,5798,2014-08-03T19:33:18.694Z,211800,0,6078,2014-08-03T19:33:18.694Z,5552,27
21772,43,NOjeeR005P,83545,43462,4432,7762,2014-08-03T19:33:19.731Z,188214,0,13818,2014-08-03T19:33:19.731Z,39906,40
17744,43,4oFV1zSKvx,287355,12094,6458,7442,2014-08-03T19:33:20.816Z,296776,0,26088,2014-08-03T19:33:20.816Z,67990,37
15698,29,jnFqo5Mrtb,184584,9915,2594,3890,2014-08-03T19:33:21.710Z,172111,0,6385,2014-08-03T19:33:21.710Z,16240,14
9661,30,PoTLPPYxMs,143864,17932,4937,16991,2014-08-03T19:33:22.672Z,413600,0,8230,2014-08-03T19:33:22.672Z,31085,14
0,0,XkLcWEtY4I,0,0,0,0,2014-08-03T19:33:23.022Z,0,0,0,2014-08-03T19:33:23.022Z,0,0
14370,16,6QqbC8jthp,163819,6753,827,2451,2014-08-03T19:33:23.684Z,128041,0,9595,2014-08-03T19:33:23.684Z,1650,8
73294,13,aZAPyoGhlo,367563,27060,10224,37094,2014-08-03T19:33:25.052Z,3427733,0,78955,2014-08-03T19:33:25.052Z,36961,17
956,17,vsGPH6AzOy,8658,1451,127,135,2014-08-03T19:33:25.727Z,82839,0,740,2014-08-03T19:33:25.727Z,1851,26
0,0,mTCcLHxOzp,0,0,0,0,2014-08-03T19:33:26.088Z,0,0,0,2014-08-03T19:33:26.088Z,0,0
13809,20,SrZEOL03IN,66783,22796,7867,7200,2014-08-03T19:33:26.652Z,2304957,0,35313,2014-08-03T19:33:26.652Z,22849,47
35414,53,rO1JQgm7S9,18341,13147,5097,4205,2014-08-03T19:33:27.681Z,38623,0,9067,2014-08-03T19:33:27.681Z,59251,50
5203,60,9fzxLq69IU,26689,7769,3111,5578,2014-08-03T19:33:28.658Z,78249,0,15402,2014-08-03T19:33:28.658Z,16208,57
13778,66,EZBkOlx6Uq,32841,4082,4826,3884,2014-08-03T19:33:29.647Z,67908,0,5567,2014-08-03T19:33:29.647Z,2980,64
11266,61,a48SQvfCEY,59495,3510,1504,1731,2014-08-03T19:33:30.674Z,137033,0,3189,2014-08-03T19:33:30.674Z,2588,41
77626,47,809ifMbJe3,153354,36255,7126,10840,2014-08-03T19:33:31.647Z,162821,0,35547,2014-08-03T19:33:31.647Z,29067,48
14223,29,oJs8l6AfpK,268497,11387,3290,4913,2014-08-03T19:33:32.674Z,504553,0,8715,2014-08-03T19:33:32.674Z,13435,21
5889,35,lg3hQNxKAE,19317,2246,2653,6446,2014-08-03T19:33:33.652Z,23375,0,8950,2014-08-03T19:33:33.652Z,12608,29
7246,51,YGG0dcxlmC,4873,4862,2734,7022,2014-08-03T19:33:34.675Z,20277,0,4085,2014-08-03T19:33:34.675Z,5473,47
2266,40,PBfv0mgrqc,29409,9769,4489,3084,2014-08-03T19:33:35.671Z,11854,0,15357,2014-08-03T19:33:35.671Z,7636,57
20839,53,DdIopD35zb,73840,7021,6818,4892,2014-08-03T19:33:36.633Z,97770,0,8456,2014-08-03T19:33:36.633Z,6444,69
9121,51,q9iTM7sATG,27030,5145,4324,3489,2014-08-03T19:33:37.663Z,17961,0,6737,2014-08-03T19:33:37.663Z,14289,64
3802,47,iD48N6iIne,10007,1956,1887,1706,2014-08-03T19:33:38.658Z,135657,0,1365,2014-08-03T19:33:38.658Z,4385,51
32750,63,6O1fQ8M0hr,25013,17277,4050,4085,2014-08-03T19:33:39.628Z,513718,0,18466,2014-08-03T19:33:39.628Z,18131,48
6123,66,8m9ywl6cQD,64282,4941,2503,8494,2014-08-03T19:33:40.651Z,241636,0,9239,2014-08-03T19:33:40.651Z,27713,50
83036,61,bXuoyog1Dw,286471,12210,2770,4935,2014-08-03T19:33:41.637Z,727368,0,18305,2014-08-03T19:33:41.637Z,25284,37
0,0,syXRjLSsMD,0,0,0,0,2014-08-03T19:33:41.955Z,0,0,0,2014-08-03T19:33:41.955Z,0,0
4358,38,RhDefJlhC5,310061,14902,16689,28879,2014-08-03T19:33:42.608Z,1426579,0,37031,2014-08-03T19:33:42.608Z,17078,41
0,0,tXbdqflHbk,0,0,0,0,2014-08-03T19:33:42.995Z,0,0,0,2014-08-03T19:33:42.995Z,0,0
8000,20,Msj4Qegwjm,64507,1303,1473,3898,2014-08-03T19:33:43.674Z,280821,0,4761,2014-08-03T19:33:43.674Z,3862,26
20226,21,eYUVPIy46F,32058,8803,4092,5592,2014-08-03T19:33:44.634Z,87688,0,5575,2014-08-03T19:33:44.634Z,5767,24
5231,21,b98L5cJMsi,17685,9687,4932,4607,2014-08-03T19:33:45.792Z,217109,0,10525,2014-08-03T19:33:45.792Z,7261,48
12736,47,K5R3lHZb2N,27546,3368,3990,4281,2014-08-03T19:33:46.594Z,44248,0,4872,2014-08-03T19:33:46.594Z,10807,47
5251,50,ibPhneTVyh,60213,8052,4795,3119,2014-08-03T19:33:47.648Z,355180,0,9822,2014-08-03T19:33:47.648Z,11219,53
34440,56,0Q2m3W88lz,14204,17065,1419,2404,2014-08-03T19:33:48.604Z,195223,0,4573,2014-08-03T19:33:48.604Z,1379,53
12851,56,QQGoF7wKxD,97595,5485,955,888,2014-08-03T19:33:49.565Z,105596,0,2316,2014-08-03T19:33:49.565Z,18422,23
0,0,D2gDj92nf9,0,0,0,0,2014-08-03T19:33:49.943Z,0,0,0,2014-08-03T19:33:49.943Z,0,0
48353,54,gCEY2QVNvE,48583,75122,5387,9016,2014-08-03T19:33:50.556Z,543694,0,25676,2014-08-03T19:33:50.556Z,41069,27
4247,50,waJA7w104x,64858,4569,2890,7143,2014-08-03T19:33:51.548Z,96300,0,7489,2014-08-03T19:33:51.548Z,7207,26
76837,35,WZYLVoOtIH,353522,9843,12371,10772,2014-08-03T19:33:52.635Z,2689755,0,30447,2014-08-03T19:33:52.635Z,15203,23
25432,34,6hybu6mf3I,139493,29720,4286,8357,2014-08-03T19:33:53.598Z,342844,0,13748,2014-08-03T19:33:53.598Z,25668,37
331155,50,IRvsVNqPu4,107666,30278,6222,4465,2014-08-03T19:33:54.559Z,792132,0,14483,2014-08-03T19:33:54.559Z,84317,17
